Year,Player,Salary
2022,Player,2022/23
2022,Stephen Curry,"$48,070,014"
2022,John Wall,"$47,345,760"
2022,Russell Westbrook,"$47,080,179"
2022,LeBron James,"$44,474,988"
2022,Kevin Durant,"$44,119,845"
2022,Bradley Beal,"$43,279,250"
2022,Kawhi Leonard,"$42,492,492"
2022,Paul George,"$42,492,492"
2022,Giannis Antetokounmpo,"$42,492,492"
2022,Damian Lillard,"$42,492,492"
2022,Klay Thompson,"$40,600,080"
2022,Kyrie Irving,"$38,917,057"
2022,Rudy Gobert,"$38,172,414"
2022,Khris Middleton,"$37,984,276"
2022,Anthony Davis,"$37,980,720"
2022,Jimmy Butler,"$37,653,300"
2022,Tobias Harris,"$37,633,050"
2022,Kemba Walker,"$37,281,261"
2022,Trae Young,"$37,096,500"
2022,Zach LaVine,"$37,096,500"
2022,Luka Doncic,"$37,096,500"
2022,Ben Simmons,"$35,448,672"
2022,Pascal Siakam,"$35,448,672"
2022,Myles Turner,"$35,096,500"
2022,Jrue Holiday,"$34,319,520"
2022,Karl-Anthony Towns,"$33,833,400"
2022,Devin Booker,"$33,833,400"
2022,Kristaps Porzingis,"$33,833,400"
2022,Andrew Wiggins,"$33,616,770"
2022,Joel Embiid,"$33,616,770"
2022,CJ McCollum,"$33,333,333"
2022,Nikola Jokic,"$33,047,803"
2022,James Harden,"$33,000,000"
2022,Jamal Murray,"$31,650,600"
2022,Brandon Ingram,"$31,650,600"
2022,D'Angelo Russell,"$31,377,750"
2022,Donovan Mitchell,"$30,913,750"
2022,Michael Porter,"$30,913,750"
2022,Shai Gilgeous-Alexander,"$30,913,750"
2022,Deandre Ayton,"$30,913,750"
2022,Kevin Love,"$30,556,968"
2022,Jayson Tatum,"$30,351,780"
2022,Bam Adebayo,"$30,351,780"
2022,De'Aaron Fox,"$30,351,780"
2022,Gordon Hayward,"$30,075,000"
2022,Jaylen Brown,"$29,776,785"
2022,Jaren Jackson Jr,"$28,946,605"
2022,Chris Paul,"$28,400,000"
2022,Kyle Lowry,"$28,333,334"
2022,Jalen Brunson,"$27,733,332"
2022,DeMar DeRozan,"$27,300,000"
2022,Al Horford,"$26,500,000"
2022,Draymond Green,"$25,806,468"
2022,Julius Randle,"$23,760,000"
2022,John Collins,"$23,500,000"
2022,Mike Conley,"$22,680,000"
2022,Malcolm Brogdon,"$22,600,000"
2022,Anfernee Simons,"$22,321,429"
2022,Nikola Vucevic,"$22,000,000"
2022,Terry Rozier,"$21,486,316"
2022,Fred VanVleet,"$21,250,000"
2022,Buddy Hield,"$21,177,750"
2022,Domantas Sabonis,"$21,100,000"
2022,Jerami Grant,"$20,955,000"
2022,Aaron Gordon,"$20,690,909"
2022,Mikal Bridges,"$20,100,000"
2022,Jarrett Allen,"$20,000,000"
2022,Nicolas Batum,"$19,700,319"
2022,Tim Hardaway Jr,"$19,602,273"
2022,Eric Gordon,"$19,568,360"
2022,Bojan Bogdanovic,"$19,550,000"
2022,Lonzo Ball,"$19,534,884"
2022,Spencer Dinwiddie,"$19,500,000"
2022,Danilo Gallinari,"$19,479,000"
2022,Caris LeVert,"$18,796,296"
2022,Joe Harris,"$18,642,857"
2022,Harrison Barnes,"$18,352,273"
2022,Clint Capela,"$18,206,896"
2022,Bogdan Bogdanovic,"$18,000,000"
2022,Evan Fournier,"$18,000,000"
2022,Steven Adams,"$17,926,829"
2022,Jonathan Isaac,"$17,400,000"
2022,OG Anunoby,"$17,357,143"
2022,Gary Trent Jr,"$17,280,000"
2022,Marcus Smart,"$17,207,142"
2022,Derrick White,"$17,142,857"
2022,Dejounte Murray,"$17,071,120"
2022,Mitchell Robinson,"$17,045,454"
2022,Duncan Robinson,"$16,902,000"
2022,Norman Powell,"$16,758,621"
2022,Collin Sexton,"$16,700,000"
2022,Markelle Fultz,"$16,500,000"
2022,Lauri Markkanen,"$16,475,454"
2022,Marcus Morris,"$16,372,093"
2022,Davis Bertans,"$16,000,000"
2022,Jusuf Nurkic,"$15,625,000"
2022,Malik Beasley,"$15,558,035"
2022,Luguentz Dort,"$15,277,778"
2022,Will Barton,"$15,059,712"
2022,Tyus Jones,"$15,000,000"
2022,Jonas Valanciunas,"$14,700,000"
2022,Derrick Rose,"$14,520,730"
2022,Kevin Huerter,"$14,508,929"
2022,Christian Wood,"$14,317,459"
2022,Wendell Carter,"$14,150,000"
2022,Kentavious Caldwell-Pope,"$14,004,703"
2022,Brook Lopez,"$13,906,976"
2022,Patrick Beverley,"$13,801,614"
2022,Doug McDermott,"$13,750,000"
2022,Luke Kennard,"$13,745,455"
2022,Zion Williamson,"$13,534,817"
2022,Jordan Clarkson,"$13,340,000"
2022,Gary Harris,"$13,000,000"
2022,Kyle Kuzma,"$13,000,000"
2022,Josh Hart,"$12,960,000"
2022,Dorian Finney-Smith,"$12,939,848"
2022,Kelly Olynyk,"$12,804,878"
2022,Chris Boucher,"$12,690,000"
2022,Kelly Oubre,"$12,600,000"
2022,Marvin Bagley,"$12,500,000"
2022,Robert Covington,"$12,307,692"
2022,Josh Richardson,"$12,196,094"
2022,Ja Morant,"$12,119,440"
2022,Danny Green,"$11,710,528"
2022,Devonte Graham,"$11,550,000"
2022,Terrence Ross,"$11,500,000"
2022,Reggie Jackson,"$11,457,217"
2022,Dillon Brooks,"$11,400,000"
2022,Richaun Holmes,"$11,215,260"
2022,Dwight Powell,"$11,080,125"
2022,Paolo Banchero,"$11,055,120"
2022,RJ Barrett,"$10,900,634"
2022,Bobby Portis,"$10,843,350"
2022,DeAndre Jordan,"$10,733,758"
2022,Anthony Edwards,"$10,733,400"
2022,Robert Williams,"$10,714,287"
2022,Cade Cunningham,"$10,552,800"
2022,PJ Tucker,"$10,490,000"
2022,Derrick Favors,"$10,350,803"
2022,Mo Bamba,"$10,300,000"
2022,Talen Horton-Tucker,"$10,260,000"
2022,Jae Crowder,"$10,183,800"
2022,Ivica Zubac,"$10,123,457"
2022,Reggie Bullock,"$10,012,800"
2022,Alec Burks,"$10,012,800"
2022,Chet Holmgren,"$9,891,240"
2022,De'Andre Hunter,"$9,835,881"
2022,Larry Nance Jr,"$9,672,727"
2022,James Wiseman,"$9,603,360"
2022,Landry Shamet,"$9,500,000"
2022,Malik Monk,"$9,472,219"
2022,Jalen Green,"$9,441,840"
2022,Jakob Poeltl,"$9,398,148"
2022,Nerlens Noel,"$9,391,069"
2022,Nicolas Claxton,"$9,350,000"
2022,Dario Saric,"$9,240,000"
2022,Royce O'Neale,"$9,200,000"
2022,Monte Morris,"$9,125,000"
2022,Mason Plumlee,"$9,080,417"
2022,Alex Caruso,"$9,030,000"
2022,Maxi Kleber,"$9,000,000"
2022,Grayson Allen,"$8,925,000"
2022,Darius Garland,"$8,920,794"
2022,Jabari Smith,"$8,882,640"
2022,Isaiah Hartenstein,"$8,854,879"
2022,Kyle Anderson,"$8,780,488"
2022,Victor Oladipo,"$8,750,000"
2022,Daniel Theis,"$8,694,369"
2022,LaMelo Ball,"$8,623,920"
2022,Seth Curry,"$8,496,653"
2022,Evan Mobley,"$8,478,720"
2022,Gary Payton II,"$8,300,000"
2022,Dewayne Dedmon,"$8,283,688"
2022,De'Anthony Melton,"$8,250,000"
2022,JaMychal Green,"$8,200,000"
2022,TJ McConnell,"$8,100,000"
2022,Keegan Murray,"$8,008,440"
2022,Kevon Looney,"$8,000,000"
2022,Thaddeus Young,"$8,000,000"
2022,Delon Wright,"$7,804,878"
2022,Patrick Williams,"$7,775,400"
2022,Scottie Barnes,"$7,644,600"
2022,Cedi Osman,"$7,426,088"
2022,Coby White,"$7,413,955"
2022,Zach Collins,"$7,350,000"
2022,Jaden Ivey,"$7,252,200"
2022,Taurean Prince,"$7,100,000"
2022,Jae'Sean Tate,"$7,065,217"
2022,Isaac Okoro,"$7,040,880"
2022,Cody Martin,"$7,000,000"
2022,Jalen Suggs,"$6,922,320"
2022,Jaxson Hayes,"$6,803,012"
2022,Khem Birch,"$6,667,500"
2022,Bennedict Mathurin,"$6,586,800"
2022,Patrick Mills,"$6,479,000"
2022,Bruce Brown,"$6,479,000"
2022,Lonnie Walker,"$6,479,000"
2022,Caleb Martin,"$6,479,000"
2022,Joe Ingles,"$6,479,000"
2022,Onyeka Okongwu,"$6,395,160"
2022,Josh Giddey,"$6,287,400"
2022,Rui Hachimura,"$6,263,188"
2022,Rudy Gay,"$6,184,500"
2022,Jevon Carter,"$6,025,000"
2022,Shaedon Sharpe,"$6,012,960"
2022,Cameron Payne,"$6,000,000"
2022,Otto Porter,"$6,000,000"
2022,Justin Holiday,"$5,987,975"
2022,Cam Reddish,"$5,954,454"
2022,Cameron Johnson,"$5,887,899"
2022,Ricky Rubio,"$5,853,659"
2022,Killian Hayes,"$5,837,760"
2022,PJ Washington,"$5,808,435"
2022,Jonathan Kuminga,"$5,739,840"
2022,Pat Connaughton,"$5,728,393"
2022,Tyler Herro,"$5,722,116"
2022,Romeo Langford,"$5,634,257"
2022,Dyson Daniels,"$5,508,600"
2022,JaVale McGee,"$5,461,219"
2022,Goga Bitadze,"$5,377,520"
2022,Obi Toppin,"$5,348,280"
2022,Franz Wagner,"$5,258,280"
2022,Kendrick Nunn,"$5,250,000"
2022,Hamidou Diallo,"$5,200,000"
2022,Cory Joseph,"$5,155,500"
2022,Garrett Temple,"$5,155,500"
2022,Torrey Craig,"$5,121,951"
2022,Jeremy Sochan,"$5,063,520"
2022,David Nwaba,"$5,022,000"
2022,Nickeil Alexander-Walker,"$5,009,633"
2022,Furkan Korkmaz,"$5,000,000"
2022,Deni Avdija,"$4,916,160"
2022,Davion Mitchell,"$4,833,600"
2022,Johnny Davis,"$4,810,320"
2022,Ty Jerome,"$4,728,948"
2022,Ishmael Smith,"$4,725,000"
2022,Jalen Smith,"$4,670,160"
2022,Ziaire Williams,"$4,591,680"
2022,Ousmane Dieng,"$4,569,840"
2022,Moe Harkless,"$4,564,980"
2022,Jeff Green,"$4,500,000"
2022,Donte DiVincenzo,"$4,500,000"
2022,Devin Vassell,"$4,437,000"
2022,Matisse Thybulle,"$4,379,526"
2022,Jarred Vanderbilt,"$4,374,000"
2022,James Bouknight,"$4,362,240"
2022,Brandon Clarke,"$4,343,919"
2022,Jalen Williams,"$4,341,480"
2022,Grant Williams,"$4,306,281"
2022,Darius Bazley,"$4,264,628"
2022,Tyrese Haliburton,"$4,215,120"
2022,Nassir Little,"$4,171,548"
2022,Josh Primo,"$4,144,320"
2022,Jalen Duren,"$4,124,280"
2022,Gorgui Dieng,"$4,105,236"
2022,Danuel House,"$4,105,000"
2022,Boban Marjanovic,"$4,101,478"
2022,Justise Winslow,"$4,097,561"
2022,Dylan Windler,"$4,037,277"
2022,Stanley Johnson,"$4,022,164"
2022,Kira Lewis,"$4,004,280"
2022,George Hill,"$4,000,000"
2022,Terence Davis,"$4,000,000"
2022,Chris Duarte,"$3,936,960"
2022,Alex Len,"$3,918,600"
2022,Ochai Agbaji,"$3,918,360"
2022,Jordan Poole,"$3,901,399"
2022,Keldon Johnson,"$3,873,024"
2022,Sviatoslav Mykhailiuk,"$3,846,895"
2022,James Johnson,"$3,841,067"
2022,Aaron Nesmith,"$3,804,360"
2022,Moses Moody,"$3,740,160"
2022,Mark Williams,"$3,722,040"
2022,Cole Anthony,"$3,613,680"
2022,Corey Kispert,"$3,552,840"
2022,AJ Griffin,"$3,536,160"
2022,Goran Dragic,"$3,523,762"
2022,Mike Muscala,"$3,500,000"
2022,Georges Niang,"$3,465,000"
2022,Isaiah Stewart,"$3,433,320"
2022,Chuma Okeke,"$3,433,320"
2022,Trey Burke,"$3,423,750"
2022,Amir Coffey,"$3,395,062"
2022,Alperen Sengun,"$3,375,360"
2022,Tari Eason,"$3,359,160"
2022,Aleksej Pokusevski,"$3,261,480"
2022,Kevin Porter,"$3,217,631"
2022,Trey Murphy,"$3,206,520"
2022,Simone Fontecchio,"$3,205,128"
2022,Derrick Jones,"$3,200,000"
2022,Andre Drummond,"$3,200,000"
2022,Dalen Terry,"$3,191,400"
2022,Sterling Brown,"$3,122,602"
2022,Josh Green,"$3,098,400"
2022,Jake LaRavia,"$3,047,640"
2022,Tre Mann,"$3,046,200"
2022,Kevin Knox,"$3,000,000"
2022,Saddiq Bey,"$2,959,080"
2022,Malaki Branham,"$2,925,600"
2022,Joe Wieskamp,"$2,909,261"
2022,Kai Jones,"$2,909,040"
2022,Blake Griffin,"$2,905,851"
2022,Robin Lopez,"$2,905,851"
2022,Markieff Morris,"$2,905,851"
2022,Andre Iguodala,"$2,905,851"
2022,Serge Ibaka,"$2,905,851"
2022,Udonis Haslem,"$2,905,851"
2022,Wesley Matthews,"$2,905,851"
2022,Austin Rivers,"$2,905,851"
2022,Bismack Biyombo,"$2,905,851"
2022,Taj Gibson,"$2,905,851"
2022,RJ Hampton,"$2,898,243"
2022,Andrew Nicholson,"$2,844,429"
2022,Precious Achiuwa,"$2,840,160"
2022,Christian Braun,"$2,808,600"
2022,Jordan Nwora,"$2,800,000"
2022,Jalen Johnson,"$2,792,640"
2022,Tyrese Maxey,"$2,726,880"
2022,Bruno Fernando,"$2,717,391"
2022,Walker Kessler,"$2,696,400"
2022,Keon Johnson,"$2,681,040"
2022,Charles Bassey,"$2,674,742"
2022,Dennis Schroeder,"$2,641,682"
2022,TJ Warren,"$2,628,597"
2022,Matthew Dellavedova,"$2,628,597"
2022,Trey Lyles,"$2,625,000"
2022,Zeke Nnaji,"$2,617,800"
2022,David Roddy,"$2,588,640"
2022,Isaiah Jackson,"$2,573,760"
2022,MarJon Beauchamp,"$2,485,200"
2022,Usman Garuba,"$2,471,160"
2022,Raul Neto,"$2,463,490"
2022,Frank Kaminsky,"$2,463,490"
2022,Montrezl Harrell,"$2,463,490"
2022,Willy Hernangomez,"$2,443,581"
2022,Theo Maledon,"$2,408,891"
2022,Blake Wesley,"$2,385,480"
2022,Josh Christopher,"$2,372,160"
2022,Isaiah Roby,"$2,330,681"
2022,Lindy Waters III,"$2,316,876"
2022,Immanuel Quickley,"$2,316,240"
2022,Wendell Moore,"$2,306,520"
2022,John Konchar,"$2,300,000"
2022,Rodney McGruder,"$2,298,385"
2022,Bryn Forbes,"$2,298,385"
2022,Juan Hernangomez,"$2,298,385"
2022,Damian Jones,"$2,298,385"
2022,Quentin Grimes,"$2,277,000"
2022,Saben Lee,"$2,266,640"
2022,Andrew Nembhard,"$2,244,111"
2022,Nikola Jovic,"$2,239,920"
2022,Payton Pritchard,"$2,239,200"
2022,Vlatko Cancar,"$2,234,359"
2022,Patrick Baldwin,"$2,226,000"
2022,TyTy Washington,"$2,210,040"
2022,Bones Hyland,"$2,201,520"
2022,Bol Bol,"$2,200,000"
2022,Peyton Watson,"$2,193,960"
2022,Marquese Chriss,"$2,193,920"
2022,Udoka Azubuike,"$2,174,880"
2022,Jaden McDaniels,"$2,161,440"
2022,Jordan McLaughlin,"$2,160,000"
2022,Malachi Flynn,"$2,145,720"
2022,Cam Thomas,"$2,138,160"
2022,Luke Kornet,"$2,133,278"
2022,Dennis Smith,"$2,133,278"
2022,Damion Lee,"$2,133,278"
2022,Juan Toscano-Anderson,"$2,133,278"
2022,Desmond Bane,"$2,130,240"
2022,Jaden Springer,"$2,125,200"
2022,Day'Ron Sharpe,"$2,109,480"
2022,Santiago Aldama,"$2,094,120"
2022,Tony Bradley,"$2,036,318"
2022,Frank Ntilikina,"$2,036,318"
2022,Garrison Mathews,"$2,000,000"
2022,Jaylin Williams,"$2,000,000"
2022,Jeremiah Robinson-Earl,"$2,000,000"
2022,Kenrich Williams,"$2,000,000"
2022,Caleb Houstan,"$2,000,000"
2022,Shake Milton,"$1,997,718"
2022,Aaron Holiday,"$1,968,175"
2022,Yuta Watanabe,"$1,968,175"
2022,Edmond Sumner,"$1,968,175"
2022,Theo Pinson,"$1,968,175"
2022,Thomas Bryant,"$1,968,175"
2022,Troy Brown,"$1,968,175"
2022,Josh Okogie,"$1,968,175"
2022,Drew Eubanks,"$1,968,175"
2022,Dean Wade,"$1,930,681"
2022,Terance Mann,"$1,930,681"
2022,Jaylen Nowell,"$1,930,681"
2022,Naz Reid,"$1,930,681"
2022,Jalen McDaniels,"$1,930,681"
2022,Daniel Gafford,"$1,930,681"
2022,Chimezie Metu,"$1,910,860"
2022,Davon Reed,"$1,902,133"
2022,KZ Okpala,"$1,902,133"
2022,Killian Tillie,"$1,901,625"
2022,Vernon Carey,"$1,882,621"
2022,Wenyen Gabriel,"$1,878,720"
2022,Thanasis Antetokounmpo,"$1,878,720"
2022,Moritz Wagner,"$1,878,720"
2022,Keita Bates-Diop,"$1,878,720"
2022,Oshae Brissett,"$1,846,738"
2022,Nathan Knight,"$1,836,090"
2022,Justin Jackson,"$1,836,090"
2022,Isaiah Joe,"$1,836,090"
2022,Ryan Arcidiacono,"$1,836,090"
2022,Anthony Gill,"$1,836,090"
2022,Javonte Green,"$1,815,677"
2022,Gabe Vincent,"$1,815,677"
2022,Max Strus,"$1,815,677"
2022,Herb Jones,"$1,785,000"
2022,Nick Richards,"$1,782,621"
2022,Lamar Stevens,"$1,782,621"
2022,Tyrell Terry,"$1,782,621"
2022,KJ Martin,"$1,782,621"
2022,Xavier Tillman,"$1,782,621"
2022,Naji Marshall,"$1,782,621"
2022,Paul Reed,"$1,782,621"
2022,Tre Jones,"$1,782,621"
2022,Haywood Highsmith,"$1,752,638"
2022,Omer Yurtseven,"$1,752,638"
2022,Leandro Bolmaro,"$1,709,300"
2022,Terry Taylor,"$1,703,902"
2022,Jared Butler,"$1,674,655"
2022,Jericho Sims,"$1,639,842"
2022,Sam Hauser,"$1,637,966"
2022,Kessler Edwards,"$1,637,966"
2022,Isaiah Todd,"$1,575,000"
2022,Vit Krejci,"$1,563,518"
2022,JT Thor,"$1,563,518"
2022,Marko Simonovic,"$1,563,518"
2022,Ayo Dosunmu,"$1,563,518"
2022,Isaiah Livers,"$1,563,518"
2022,Daishen Nix,"$1,563,518"
2022,Jason Preston,"$1,563,518"
2022,BJ Boston,"$1,563,518"
2022,Austin Reaves,"$1,563,518"
2022,Jose Alvarado,"$1,563,518"
2022,Miles McBride,"$1,563,518"
2022,Aaron Wiggins,"$1,563,518"
2022,Jock Landale,"$1,563,518"
2022,Greg Brown,"$1,563,518"
2022,Trendon Watford,"$1,563,518"
2022,Dalano Banton,"$1,563,518"
2022,Kenneth Lofton,"$1,505,966"
2022,Christian Koloko,"$1,500,000"
2022,Bryce McGowens,"$1,461,055"
2022,Eric Bledsoe,"$1,300,000"
2022,Jordan Goodwin,"$1,280,206"
2022,Kennedy Chandler,"$1,200,000"
2022,Noah Vonleh,"$1,160,955"
2022,Sandro Mamukelashvili,"$1,116,112"
2022,Sam Merrill,"$1,105,522"
2022,Zhaire Smith,"$1,068,200"
2022,Tyrese Martin,"$1,017,781"
2022,Jaden Hardy,"$1,017,781"
2022,Ryan Rollins,"$1,017,781"
2022,Max Christie,"$1,017,781"
2022,Josh Minott,"$1,017,781"
2022,Jabari Walker,"$1,017,781"
2022,Eugene Omoruyi,"$1,013,119"
2022,Kris Dunn,"$1,000,001"
2022,Kyle Singler,"$999,200"
2022,Ishmail Wainright,"$980,057"
2022,Admiral Schofield,"$877,940"
2022,Justin Champagnie,"$853,241"
2022,Trevelin Queen,"$838,891"
2022,Moses Brown,"$824,041"
2022,Matt Ryan,"$806,097"
2022,DaQuan Jeffries,"$799,403"
2022,PJ Dozier,"$784,654"
2022,Cody Zeller,"$743,922"
2022,Meyers Leonard,"$713,558"
2022,Nik Stauskas,"$702,311"
2022,Anthony Lamb,"$694,878"
2022,Michael Carter-Williams,"$652,829"
2022,DJ Augustin,"$633,938"
2022,Duane Washington Jr,"$628,802"
2022,Carlik Jones,"$612,162"
2022,Juwan Morgan,"$576,230"
2022,Malik Fitts,"$555,217"
2022,Luka Samanic,"$538,317"
2022,David Duke,"$531,283"
2022,Trevor Keels,"$520,589"
2022,Dereon Seabron,"$511,816"
2022,Trent Forrest,"$508,891"
2022,Mfiondu Kabengele,"$508,891"
2022,JD Davison,"$508,891"
2022,Malcolm Hill,"$508,891"
2022,Mamadi Diakite,"$508,891"
2022,Isaiah Mobley,"$508,891"
2022,McKinley Wright,"$508,891"
2022,Jack White,"$508,891"
2022,Collin Gillespie,"$508,891"
2022,Buddy Boeheim,"$508,891"
2022,Darius Days,"$508,891"
2022,Trevor Hudgins,"$508,891"
2022,Kendall Brown,"$508,891"
2022,Moussa Diabate,"$508,891"
2022,Scottie Pippen Jr,"$508,891"
2022,Cole Swider,"$508,891"
2022,Vince Williams Jr,"$508,891"
2022,Jamal Cain,"$508,891"
2022,AJ Green,"$508,891"
2022,Luka Garza,"$508,891"
2022,EJ Liddell,"$508,891"
2022,Kevon Harris,"$508,891"
2022,Keon Ellis,"$508,891"
2022,Neemias Queta,"$508,891"
2022,Dominick Barlow,"$508,891"
2022,Julian Champagnie,"$508,891"
2022,Jeff Dowtin,"$508,891"
2022,Ron Harper Jr,"$508,891"
2022,Micah Potter,"$508,891"
2022,Johnny Juzang,"$508,891"
2022,John Butler,"$503,041"
2022,Chima Moneke,"$500,000"
2022,Facundo Campazzo,"$464,299"
2022,Orlando Robinson,"$386,055"
2022,Dru Smith,"$374,357"
2022,AJ Lawson,"$371,432"
2022,Jared Rhoden,"$307,089"
2022,Louis King,"$307,089"
2022,Robert Woodard,"$300,000"
2022,Didi Louzada,"$268,032"
2022,Jarrett Culver,"$260,295"
2022,Olivier Sarr,"$257,371"
2022,Alondes Williams,"$254,446"
2022,DJ Wilson,"$250,000"
2022,Donovan Williams,"$239,822"
2022,Quenton Jackson,"$219,630"
2022,Chris Silva,"$211,045"
2022,Tyler Dorsey,"$201,802"
2022,Braxton Key,"$201,802"
2022,Jordan Hall,"$193,027"
2022,Alize Johnson,"$192,293"
2022,Kostas Antetokounmpo,"$172,555"
2022,Devon Dotson,"$169,630"
2022,Mac McClung,"$160,856"
2022,Willie Cauley-Stein,"$155,738"
2022,Nate Darling,"$152,082"
2022,Keaton Wallace,"$140,384"
2022,Xavier Cooks,"$140,384"
2022,Shaquille Harrison,"$134,862"
2022,Feron Hunt,"$131,610"
2022,Lester Quinones,"$129,405"
2022,Troy Williams,"$122,741"
2022,Xavier Moon,"$116,986"
2022,Jamaree Bouyea,"$116,986"
2022,Jay Huff,"$116,986"
2022,Skylar Mays,"$116,574"
2022,Frank Jackson,"$113,114"
2022,Michael Foster,"$106,288"
2022,Deonte Burton,"$105,522"
2022,Jarrell Brantley,"$105,522"
2022,Xavier Sneed,"$102,910"
2022,Justin Lewis,"$102,363"
2022,Lindell Wigginton,"$99,438"
2022,Jordan Schakel,"$96,514"
2022,Demetrius Jackson,"$92,857"
2022,Stanley Umude,"$58,493"
2022,Jeenathan Williams,"$52,644"
2022,DJ Steward,"$50,000"
2022,Armoni Brooks,"$50,000"
2022,Jay Scrubb,"$49,719"
2022,Justin Minaya,"$35,096"
2022,Kobi Simmons,"$32,795"
2022,Gabe York,"$32,171"
2022,Ibou Badji,"$18,226"
2022,Tristan Thompson,"$16,700"
2022,RaiQuan Gray,"$5,849"
2022,Jacob Gilyard,"$5,849"
